SegID_data_1min,SegID_data_5min,SegID_data_15min,SegID_data_60min
1595184848,1595187196.0,1595187196.0,1595184848
1595184851,1595187221.0,1595187221.0,1595184851
1595184888,1595187238.0,1595187238.0,1595184888
1595184898,1595187263.0,1595187263.0,1595184898
1595184903,1595187301.0,1595187301.0,1595184903
1595184914,1595187318.0,1595187318.0,1595184914
1595184929,1595187329.0,1595187329.0,1595184929
1595184939,1595187332.0,1595187332.0,1595184939
1595184944,1595187345.0,1595187345.0,1595184944
1595184956,1595187351.0,1595187351.0,1595184956
1595184959,1595187364.0,1595187364.0,1595184959
1595184977,1595187402.0,1595187402.0,1595184977
1595185008,1595187436.0,1595187436.0,1595185008
1595185023,1595187451.0,1595187451.0,1595185023
1595185028,1595187462.0,1595187462.0,1595185028
1595185056,1595187465.0,1595187465.0,1595185056
1595185071,1595187479.0,1595187479.0,1595185071
1595185087,1595187482.0,1595187482.0,1595185087
1595185104,1595187570.0,1595187570.0,1595185104
1595185134,1595187603.0,1595187603.0,1595185134
1595185139,1595187616.0,1595187616.0,1595185139
1595185144,1595187643.0,1595187643.0,1595185144
1595185155,1595187646.0,1595187646.0,1595185155
1595185170,1595187658.0,1595187658.0,1595185170
1595185174,1595187663.0,1595187663.0,1595185174
1595185192,1595187672.0,1595187672.0,1595185192
1595185199,1595187686.0,1595187686.0,1595185199
1595185215,1595187701.0,1595187701.0,1595185215
1595185219,1595187749.0,1595187749.0,1595185219
1595185228,1595187764.0,1595187764.0,1595185228
1595185245,1595187768.0,1595187768.0,1595185245
1595185261,1595187779.0,1595187779.0,1595185261
1595185277,1595187793.0,1595187793.0,1595185277
1595185292,1595187797.0,1595187797.0,1595185292
1595185311,1595187812.0,1595187812.0,1595185311
1595185331,1595187927.0,1595187927.0,1595185331
1595185340,1595187941.0,1595187941.0,1595185340
1595185357,1595187960.0,1595187960.0,1595185357
1595185361,1595187971.0,1595187971.0,1595185361
1595185378,1595188021.0,1595188021.0,1595185378
1595185426,1595188037.0,1595188037.0,1595185426
1595185451,1595188080.0,1595188080.0,1595185451
1595185460,1595188109.0,1595188109.0,1595185460
1595185480,1595188125.0,1595188125.0,1595185480
1595185486,1595188184.0,1595188184.0,1595185486
1595185497,1595188214.0,1595188214.0,1595185497
1595185508,1595188252.0,1595188252.0,1595185508
1595185522,1595188327.0,1595188327.0,1595185522
1595185535,1595188344.0,1595188344.0,1595185535
1595185552,1595188431.0,1595188431.0,1595185552
1595185554,1595188448.0,1595188448.0,1595185554
1595185566,1595188491.0,1595188491.0,1595185566
1595185569,1595188508.0,1595188508.0,1595185569
1595185619,1595188538.0,1595188538.0,1595185619
1595185629,1595188548.0,1595188548.0,1595185629
1595185651,1595188570.0,1595188570.0,1595185651
1595185666,1595188585.0,1595188585.0,1595185666
1595185686,1595188616.0,1595188616.0,1595185686
1595185697,1595188679.0,1595188679.0,1595185697
1595185712,1595188734.0,1595188734.0,1595185712
1595185727,1595188774.0,1595188774.0,1595185727
1595185758,1595188785.0,1595188785.0,1595185758
1595185775,1595188800.0,1595188800.0,1595185775
1595185811,1595188822.0,1595188822.0,1595185811
1595185824,1595188837.0,1595188837.0,1595185824
1595185863,1595188874.0,1595188874.0,1595185863
1595185881,1595188886.0,1595188886.0,1595185881
1595185891,1595188892.0,1595188892.0,1595185891
1595185896,1595188903.0,1595188903.0,1595185896
1595185907,1595188909.0,1595188909.0,1595185907
1595185926,1595188919.0,1595188919.0,1595185926
1595185939,1595188923.0,1595188923.0,1595185939
1595185979,1595188938.0,1595188938.0,1595185979
1595185993,1595188950.0,1595188950.0,1595185993
1595186004,1595188954.0,1595188954.0,1595186004
1595186020,1595188975.0,1595188975.0,1595186020
1595186069,1595188985.0,1595188985.0,1595186069
1595186079,1595188990.0,1595188990.0,1595186079
1595186082,1595189001.0,1595189001.0,1595186082
1595186109,1595189016.0,1595189016.0,1595186109
1595186144,1595189026.0,1595189026.0,1595186144
1595186175,1595189043.0,1595189043.0,1595186175
1595186214,1595189101.0,1595189101.0,1595186214
1595186279,1595189112.0,1595189112.0,1595186279
1595186322,1595189117.0,1595189117.0,1595186322
1595186338,1595189128.0,1595189128.0,1595186338
1595186346,1595189131.0,1595189131.0,1595186346
1595186361,1595189149.0,1595189149.0,1595186361
1595186371,1595189161.0,1595189161.0,1595186371
1595186401,1595189176.0,1595189176.0,1595186401
1595186454,1595189179.0,1595189179.0,1595186454
1595186467,1595189197.0,1595189197.0,1595186467
1595186499,1595189228.0,1595189228.0,1595186499
1595186530,1595189244.0,1595189244.0,1595186530
1595186547,1595189259.0,1595189259.0,1595186547
1595186560,1595189281.0,1595189281.0,1595186560
1595186576,1595189304.0,1595189304.0,1595186576
1595186600,1595189317.0,1595189317.0,1595186600
1595186614,1595189328.0,1595189328.0,1595186614
1595186691,1595189334.0,1595189334.0,1595186691
1595186737,1595189345.0,1595189345.0,1595186737
1595186758,1595189350.0,1595189350.0,1595186758
1595186775,1595189400.0,1595189400.0,1595186775
1595186809,1595189415.0,1595189415.0,1595186809
1595186836,1595189429.0,1595189429.0,1595186836
1595186875,1595189446.0,1595189446.0,1595186875
1595186880,1595189463.0,1595189463.0,1595186880
1595186892,1595189467.0,1595189467.0,1595186892
1595186896,1595189474.0,1595189474.0,1595186896
1595186911,1595189485.0,1595189485.0,1595186911
1595186922,1595189502.0,1595189502.0,1595186922
1595186927,1595189545.0,1595189545.0,1595186927
1595186936,1595189575.0,1595189575.0,1595186936
1595186950,1595189607.0,1595189607.0,1595186950
1595186990,1595189610.0,1595189610.0,1595186990
1595186998,1595189622.0,1595189622.0,1595186998
1595187002,1595189638.0,1595189638.0,1595187002
1595187019,1595189641.0,1595189641.0,1595187019
1595187057,1595189654.0,1595189654.0,1595187057
1595187061,1595189702.0,1595189702.0,1595187061
1595187097,1595189722.0,1595189722.0,1595187097
1595187110,1595189753.0,1595189753.0,1595187110
1595187113,1595189769.0,1595189769.0,1595187113
1595187132,1595189814.0,1595189814.0,1595187132
1595187135,1595189825.0,1595189825.0,1595187135
1595187146,1595189828.0,1595189828.0,1595187146
1595187154,1595189862.0,1595189862.0,1595187154
1595187179,1595189867.0,1595189867.0,1595187179
1595187181,1595189879.0,1595189879.0,1595187181
1595187196,1595189911.0,1595189911.0,1595187196
1595187221,1595189926.0,1595189926.0,1595187221
1595187238,1595189931.0,1595189931.0,1595187238
1595187263,1595189956.0,1595189956.0,1595187263
1595187301,1595189978.0,1595189978.0,1595187301
1595187318,1595189994.0,1595189994.0,1595187318
1595187329,1595189999.0,1595189999.0,1595187329
1595187332,1595190013.0,1595190013.0,1595187332
1595187345,1595190039.0,1595190039.0,1595187345
1595187351,1595190055.0,1595190055.0,1595187351
1595187364,1595190068.0,1595190068.0,1595187364
1595187402,1595190085.0,1595190085.0,1595187402
1595187436,1595190093.0,1595190093.0,1595187436
1595187451,1595190111.0,1595190111.0,1595187451
1595187462,1595190115.0,1595190115.0,1595187462
1595187465,1595190124.0,1595190124.0,1595187465
1595187479,1595190141.0,1595190141.0,1595187479
1595187482,1595190204.0,1595190204.0,1595187482
1595187570,1595190236.0,1595190236.0,1595187570
1595187603,1595190277.0,1595190277.0,1595187603
1595187616,1595190313.0,1595190313.0,1595187616
1595187643,1595190319.0,1595190319.0,1595187643
1595187646,1595190325.0,1595190325.0,1595187646
1595187658,1595190333.0,1595190333.0,1595187658
1595187663,1595190367.0,1595190367.0,1595187663
1595187672,1595190371.0,1595190371.0,1595187672
1595187686,1595190415.0,1595190415.0,1595187686
1595187701,1595190431.0,1595190431.0,1595187701
1595187749,1595190433.0,1595190433.0,1595187749
1595187764,1595190447.0,1595190447.0,1595187764
1595187768,1595190487.0,1595190487.0,1595187768
1595187779,1595190491.0,1595190491.0,1595187779
1595187793,1595190533.0,1595190533.0,1595187793
1595187797,1595190563.0,1595190563.0,1595187797
1595187812,1595190577.0,1595190577.0,1595187812
1595187927,1595190606.0,1595190606.0,1595187927
1595187941,1595190623.0,1595190623.0,1595187941
1595187960,1595190650.0,1595190650.0,1595187960
1595187971,1595190667.0,1595190667.0,1595187971
1595188021,1595190685.0,1595190685.0,1595188021
1595188037,1595190690.0,1595190690.0,1595188037
1595188080,1595190706.0,1595190706.0,1595188080
1595188109,1595190760.0,1595190760.0,1595188109
1595188125,1595190784.0,1595190784.0,1595188125
1595188184,1595190813.0,1595190813.0,1595188184
1595188214,1595190824.0,1595190824.0,1595188214
1595188252,1595190829.0,1595190829.0,1595188252
1595188327,1595190835.0,1595190835.0,1595188327
1595188344,1595190846.0,1595190846.0,1595188344
1595188431,1595190853.0,1595190853.0,1595188431
1595188448,1595190864.0,1595190864.0,1595188448
1595188491,1595190867.0,1595190867.0,1595188491
1595188508,1595190894.0,1595190894.0,1595188508
1595188538,1595190907.0,1595190907.0,1595188538
1595188548,1595190912.0,1595190912.0,1595188548
1595188570,1595190946.0,1595190946.0,1595188570
1595188585,1595190965.0,1595190965.0,1595188585
1595188616,1595190999.0,1595190999.0,1595188616
1595188679,1595191011.0,1595191011.0,1595188679
1595188734,1595191016.0,1595191016.0,1595188734
1595188774,1595191039.0,1595191039.0,1595188774
1595188785,1595191052.0,1595191052.0,1595188785
1595188800,1595191091.0,1595191091.0,1595188800
1595188822,1595191096.0,1595191096.0,1595188822
1595188837,1595191146.0,1595191146.0,1595188837
1595188874,1595191162.0,1595191162.0,1595188874
1595188886,1595191183.0,1595191183.0,1595188886
1595188892,1595191210.0,1595191210.0,1595188892
1595188903,1595191239.0,1595191239.0,1595188903
1595188909,1595191257.0,1595191257.0,1595188909
1595188919,1595191259.0,1595191259.0,1595188919
1595188923,1595191284.0,1595191284.0,1595188923
1595188938,1595191312.0,1595191312.0,1595188938
1595188950,1595191315.0,1595191315.0,1595188950
1595188954,1595191326.0,1595191326.0,1595188954
1595188975,1595191331.0,1595191331.0,1595188975
1595188985,1595191373.0,1595191373.0,1595188985
1595188990,1595191376.0,1595191376.0,1595188990
1595189001,1595191387.0,1595191387.0,1595189001
1595189016,1595191424.0,1595191424.0,1595189016
1595189026,1595191476.0,1595191476.0,1595189026
1595189043,1595191521.0,1595191521.0,1595189043
1595189101,1595191552.0,1595191552.0,1595189101
1595189112,1595191556.0,1595191556.0,1595189112
1595189117,1595191612.0,1595191612.0,1595189117
1595189128,1595191626.0,1595191626.0,1595189128
1595189131,1595191690.0,1595191690.0,1595189131
1595189149,1595191776.0,1595191776.0,1595189149
1595189161,1595191809.0,1595191809.0,1595189161
1595189176,1595191827.0,1595191827.0,1595189176
1595189179,1595191872.0,1595191872.0,1595189179
1595189197,1595191902.0,1595191902.0,1595189197
1595189228,1595191913.0,1595191913.0,1595189228
1595189244,1595191916.0,1595191916.0,1595189244
1595189259,1595191958.0,1595191958.0,1595189259
1595189281,1595191973.0,1595191973.0,1595189281
1595189304,1595191991.0,1595191991.0,1595189304
1595189317,1595192008.0,1595192008.0,1595189317
1595189328,1595192016.0,1595192016.0,1595189328
1595189334,1595192046.0,1595192046.0,1595189334
1595189345,1595192063.0,1595192063.0,1595189345
1595189350,1595192072.0,1595192072.0,1595189350
1595189400,1595192089.0,1595192089.0,1595189400
1595189415,1595192130.0,1595192130.0,1595189415
1595189429,1595192147.0,1595192147.0,1595189429
1595189446,1595192162.0,1595192162.0,1595189446
1595189463,1595192171.0,1595192171.0,1595189463
1595189467,1595192177.0,1595192177.0,1595189467
1595189474,1595192261.0,1595192261.0,1595189474
1595189485,1595192274.0,1595192274.0,1595189485
1595189502,1595192360.0,1595192360.0,1595189502
1595189545,1595192386.0,1595192386.0,1595189545
1595189575,1595192412.0,1595192412.0,1595189575
1595189589,1595192441.0,1595192441.0,1595189589
1595189607,1595192483.0,1595192483.0,1595189607
1595189610,1595192528.0,1595192528.0,1595189610
1595189622,1595192530.0,1595192530.0,1595189622
1595189638,1595192562.0,1595192562.0,1595189638
1595189641,1595192606.0,1595192606.0,1595189641
1595189654,1595192620.0,1595192620.0,1595189654
1595189702,1595192669.0,1595192669.0,1595189702
1595189722,1595192684.0,1595192684.0,1595189722
1595189753,1595192693.0,1595192693.0,1595189753
1595189769,1595192737.0,1595192737.0,1595189769
1595189814,1595192752.0,1595192752.0,1595189814
1595189825,1595192798.0,1595192798.0,1595189825
1595189828,1595192820.0,1595192820.0,1595189828
1595189862,1595192836.0,1595192836.0,1595189862
1595189867,1595192851.0,1595192851.0,1595189867
1595189879,1595192861.0,1595192861.0,1595189879
1595189911,1595192867.0,1595192867.0,1595189911
1595189926,1595192879.0,1595192879.0,1595189926
1595189931,1595192891.0,1595192891.0,1595189931
1595189956,1595192898.0,1595192898.0,1595189956
1595189978,1595192909.0,1595192909.0,1595189978
1595189994,1595192911.0,1595192911.0,1595189994
1595189999,1595192944.0,1595192944.0,1595189999
1595190013,1595192979.0,1595192979.0,1595190013
1595190039,1595192982.0,1595192982.0,1595190039
1595190055,1595193025.0,1595193025.0,1595190055
1595190066,1595193029.0,1595193029.0,1595190066
1595190068,1595193042.0,1595193042.0,1595190068
1595190085,1595193055.0,1595193055.0,1595190085
1595190093,1595193077.0,1595193077.0,1595190093
1595190111,1595193123.0,1595193123.0,1595190111
1595190115,1595193189.0,1595193189.0,1595190115
1595190124,1595193199.0,1595193199.0,1595190124
1595190141,1595193203.0,1595193203.0,1595190141
1595190204,1595193235.0,1595193235.0,1595190204
1595190236,1595193262.0,1595193262.0,1595190236
1595190277,1595193282.0,1595193282.0,1595190277
1595190313,1595193296.0,1595193296.0,1595190313
1595190319,1595193333.0,1595193333.0,1595190319
1595190325,1595193337.0,1595193337.0,1595190325
1595190333,1595193347.0,1595193347.0,1595190333
1595190367,1595193352.0,1595193352.0,1595190367
1595190371,1595193368.0,1595193368.0,1595190371
1595190415,1595193380.0,1595193380.0,1595190415
1595190431,1595193391.0,1595193391.0,1595190431
1595190433,1595193395.0,1595193395.0,1595190433
1595190447,1595193431.0,1595193431.0,1595190447
1595190487,1595193439.0,1595193439.0,1595190487
1595190491,1595193443.0,1595193443.0,1595190491
1595190533,1595193454.0,1595193454.0,1595190533
1595190563,1595193471.0,1595193471.0,1595190563
1595190577,1595193498.0,1595193498.0,1595190577
1595190606,1595193502.0,1595193502.0,1595190606
1595190623,1595193515.0,1595193515.0,1595190623
1595190650,1595193520.0,1595193520.0,1595190650
1595190667,1595193538.0,1595193538.0,1595190667
1595190685,1595193549.0,1595193549.0,1595190685
1595190690,1595193554.0,1595193554.0,1595190690
1595190706,1595193572.0,1595193572.0,1595190706
1595190760,1595193588.0,1595193588.0,1595190760
1595190784,1595193620.0,1595193620.0,1595190784
1595190813,1595193645.0,1595193645.0,1595190813
1595190824,1595193674.0,1595193674.0,1595190824
1595190829,1595193733.0,1595193733.0,1595190829
1595190835,1595193760.0,1595193760.0,1595190835
1595190846,1595193774.0,1595193774.0,1595190846
1595190853,1595193781.0,1595193781.0,1595190853
1595190864,1595193817.0,1595193817.0,1595190864
1595190867,1595193832.0,1595193832.0,1595190867
1595190894,1595193843.0,1595193843.0,1595190894
1595190907,1595193860.0,1595193860.0,1595190907
1595190912,1595193865.0,1595193865.0,1595190912
1595190946,1595193872.0,1595193872.0,1595190946
1595190965,1595193888.0,1595193888.0,1595190965
1595190999,1595193901.0,1595193901.0,1595190999
1595191011,1595193984.0,1595193984.0,1595191011
1595191016,1595194034.0,1595194034.0,1595191016
1595191039,1595194051.0,1595194051.0,1595191039
1595191052,1595194061.0,1595194061.0,1595191052
1595191091,1595194077.0,1595194077.0,1595191091
1595191096,1595194090.0,1595194090.0,1595191096
1595191146,1595194159.0,1595194159.0,1595191146
1595191162,1595194187.0,1595194187.0,1595191162
1595191183,1595194231.0,1595194231.0,1595191183
1595191210,1595194291.0,1595194291.0,1595191210
1595191239,1595194309.0,1595194309.0,1595191239
1595191257,1595194323.0,1595194323.0,1595191257
1595191259,1595194336.0,1595194336.0,1595191259
1595191284,1595194341.0,1595194341.0,1595191284
1595191312,1595194355.0,1595194355.0,1595191312
1595191315,1595194376.0,1595194376.0,1595191315
1595191326,1595194400.0,1595194400.0,1595191326
1595191331,1595194420.0,1595194420.0,1595191331
1595191373,1595194443.0,1595194443.0,1595191373
1595191376,1595194448.0,1595194448.0,1595191376
1595191387,1595194483.0,1595194483.0,1595191387
1595191424,1595194498.0,1595194498.0,1595191424
1595191476,1595194514.0,1595194514.0,1595191476
1595191521,1595194518.0,1595194518.0,1595191521
1595191552,1595194520.0,1595194520.0,1595191552
1595191556,1595194527.0,1595194527.0,1595191556
1595191612,1595194531.0,1595194531.0,1595191612
1595191626,1595194534.0,1595194534.0,1595191626
1595191690,1595194543.0,1595194543.0,1595191690
1595191776,1595194547.0,1595194547.0,1595191776
1595191809,1595194607.0,1595194607.0,1595191809
1595191827,1595194646.0,1595194646.0,1595191827
1595191872,1595194656.0,1595194656.0,1595191872
1595191902,1595194777.0,1595194777.0,1595191902
1595191913,1595194788.0,1595194788.0,1595191913
1595191916,1595194828.0,1595194828.0,1595191916
1595191958,1595194847.0,1595194847.0,1595191958
1595191973,1595194951.0,1595194951.0,1595191973
1595191991,1595194954.0,1595194954.0,1595191991
